[ID],Year,Institution,state,St-Ups Formed
95173,2006,Thomas Jefferson Univ,PA,1
95237,2006,Univ. of Pennsylvania,PA,3
95238,2006,Univ. of Pittsburgh,PA,5
95279,2006,Wistar Inst.,PA,0
95005,2007,Allegheny-Singer Research Inst.,PA,0
95027,2007,Carnegie Mellon Univ.,PA,8
95033,2007,Children's Hospital of Philadelphia,PA,0
95054,2007,Drexel Univ.,PA,4
2000007,2007,Duquesne Univ.,PA,0
95063,2007,Fox Chase Cancer Ctr.,PA,0
95091,2007,Lehigh Univ.,PA,1
95135,2007,Penn State Univ.,PA,3
95170,2007,Temple Univ.,PA,0
95173,2007,Thomas Jefferson Univ,PA,2
95237,2007,Univ. of Pennsylvania,PA,3
95238,2007,Univ. of Pittsburgh,PA,8
95279,2007,Wistar Inst.,PA,0
95027,2008,Carnegie Mellon Univ.,PA,10
95033,2008,Children's Hospital of Philadelphia,PA,0
95054,2008,Drexel Univ.,PA,4
2000007,2008,Duquesne Univ.,PA,0
95091,2008,Lehigh Univ.,PA,
95135,2008,Penn State Univ.,PA,1
95170,2008,Temple Univ.,PA,0
95173,2008,Thomas Jefferson Univ,PA,0
95237,2008,Univ. of Pennsylvania,PA,2
95238,2008,Univ. of Pittsburgh,PA,3
95279,2008,Wistar Inst.,PA,0
95027,2009,Carnegie Mellon Univ.,PA,10
95033,2009,Children's Hospital of Philadelphia,PA,0
95054,2009,Drexel Univ.,PA,3
2000007,2009,Duquesne Univ.,PA,0
95063,2009,Fox Chase Cancer Ctr.,PA,0
95091,2009,Lehigh Univ.,PA,
95135,2009,Penn State Univ.,PA,3
95170,2009,Temple Univ.,PA,1
95173,2009,Thomas Jefferson Univ,PA,0
95237,2009,Univ. of Pennsylvania,PA,4
95238,2009,Univ. of Pittsburgh,PA,3
95279,2009,Wistar Inst.,PA,0
95027,2010,Carnegie Mellon Univ.,PA,10
95033,2010,Children's Hospital of Philadelphia,PA,0
95054,2010,Drexel Univ.,PA,3
95091,2010,Lehigh Univ.,PA,
95135,2010,Penn State Univ.,PA,5
95170,2010,Temple Univ.,PA,1
95173,2010,Thomas Jefferson Univ,PA,2
95237,2010,Univ. of Pennsylvania,PA,4
95238,2010,Univ. of Pittsburgh,PA,6
95279,2010,Wistar Inst.,PA,0
95027,2011,Carnegie Mellon Univ.,PA,10
95033,2011,Children's Hospital of Philadelphia,PA,1
95054,2011,Drexel Univ.,PA,2
2000007,2011,Duquesne Univ.,PA,1
95063,2011,Fox Chase Cancer Ctr.,PA,0
95091,2011,Lehigh Univ.,PA,0
95135,2011,Penn State Univ.,PA,5
95170,2011,Temple Univ.,PA,2
95173,2011,Thomas Jefferson Univ,PA,0
95237,2011,Univ. of Pennsylvania,PA,8
95238,2011,Univ. of Pittsburgh,PA,2
95279,2011,Wistar Inst.,PA,0
95027,2012,Carnegie Mellon Univ.,PA,10
95033,2012,Children's Hospital of Philadelphia,PA,0
95054,2012,Drexel Univ.,PA,4
2000007,2012,Duquesne Univ.,PA,1
95063,2012,Fox Chase Cancer Ctr.,PA,0
95091,2012,Lehigh Univ.,PA,
95135,2012,Penn State Univ.,PA,5
95170,2012,Temple Univ.,PA,4
95173,2012,Thomas Jefferson Univ,PA,1
95237,2012,Univ. of Pennsylvania,PA,14
95238,2012,Univ. of Pittsburgh,PA,9
95279,2012,Wistar Inst.,PA,0
95027,2013,Carnegie Mellon Univ.,PA,12
95033,2013,Children's Hospital of Philadelphia,PA,2
95054,2013,Drexel Univ.,PA,5
2000007,2013,Duquesne Univ.,PA,3
95091,2013,Lehigh Univ.,PA,0
95135,2013,Penn State Univ.,PA,10
95170,2013,Temple Univ.,PA,3
95173,2013,Thomas Jefferson Univ,PA,0
95237,2013,Univ. of Pennsylvania,PA,
95019,1993,Brown University Research Fndtn,RI,
95239,1993,Univ. of Rhode Island,RI,
95019,1994,Brown University Research Fndtn,RI,1
95146,1994,Rhode Island Hospital,RI,0
95239,1994,Univ. of Rhode Island,RI,2
95019,1995,Brown University Research Fndtn,RI,1
95239,1995,Univ. of Rhode Island,RI,1
95019,1996,Brown University Research Fndtn.,RI,2
95239,1996,Univ. of Rhode Island,RI,1
95019,1997,Brown University Research Fndtn.,RI,1
95019,1998,Brown University Research Fndtn.,RI,1
95239,1998,Univ. of Rhode Island,RI,0
95019,1999,Brown University Research Fndtn.,RI,1
95239,1999,Univ. of Rhode Island,RI,0
95019,2000,Brown University Research Fndtn.,RI,4
95239,2000,Univ. of Rhode Island,RI,1
95019,2001,Brown University Research Fdn.,RI,0
95239,2001,Univ. of Rhode Island,RI,
95019,2002,Brown Univ. Research Fdn.,RI,4
95239,2002,Univ. of Rhode Island,RI,0
95019,2003,Brown Univ. Research Fdn.,RI,2
95239,2003,Univ. of Rhode Island,RI,0
95019,2004,Brown Univ. Research Fdn.,RI,4
95239,2004,Univ. of Rhode Island,RI,0
95019,2005,Brown Univ. Research Fdn.,RI,4
95239,2005,Univ. of Rhode Island,RI,0
95239,2006,Univ. of Rhode Island,RI,0
95239,2007,Univ. of Rhode Island,RI,0
95239,2008,Univ. of Rhode Island,RI,0
95239,2009,Univ. of Rhode Island,RI,0
95239,2010,Univ. of Rhode Island,RI,0
95019,2012,Brown University,RI,
95019,2013,Brown University,RI,1
95040,1991,Clemson University,SC,
95040,1992,Clemson University,SC,
95040,1993,Clemson University,SC,
95103,1993,Medical Univ. of South Carolina,SC,
95040,1994,Clemson University,SC,0
95242,1994,Univ. of South Carolina,SC,1
95040,1995,Clemson University,SC,1
95242,1995,Univ. of South Carolina,SC,0
95040,1996,Clemson University,SC,0
95242,1996,Univ. of South Carolina,SC,0
95040,1997,Clemson University,SC,0
95242,1997,Univ. of South Carolina,SC,0
95040,1998,Clemson University,SC,1
95103,1998,Medical Univ. of South Carolina,SC,0
95242,1998,Univ. of South Carolina,SC,0
95040,1999,Clemson University,SC,1
95103,1999,Medical Univ. of South Carolina,SC,3
95242,1999,Univ. of South Carolina,SC,0
95040,2000,Clemson University,SC,1
95103,2000,Medical Univ. of South Carolina,SC,1
95242,2000,Univ. of South Carolina,SC,0
95040,2001,Clemson University,SC,0
95103,2001,Medical Univ. of South Carolina,SC,2
95040,2002,Clemson Univ.,SC,0
95103,2002,Medical Univ. of South Carolina,SC,0
95242,2002,Univ. of South Carolina,SC,
95040,2003,Clemson Univ.,SC,0
95103,2003,Medical Univ. of South Carolina,SC,2
95242,2003,Univ. of South Carolina,SC,1
95040,2004,Clemson Univ.,SC,0
95103,2004,Medical Univ. of South Carolina,SC,1
95242,2004,Univ. of South Carolina,SC,2
95040,2005,Clemson Univ.,SC,2
95103,2005,Medical Univ. of South Carolina,SC,0
95242,2005,Univ. of South Carolina,SC,4
95040,2006,Clemson Univ.,SC,4
95103,2006,Medical Univ. of South Carolina,SC,3
95242,2006,Univ. of South Carolina,SC,6
95040,2007,Clemson Univ.,SC,3
95103,2007,Medical Univ. of South Carolina,SC,2
95040,2008,Clemson Univ.,SC,3
95103,2008,Medical Univ. of South Carolina,SC,2
95242,2008,Univ. of South Carolina,SC,5
95040,2009,Clemson Univ.,SC,0
95103,2009,Medical Univ. of South Carolina,SC,4
95242,2009,Univ. of South Carolina,SC,3
95040,2010,Clemson Univ.,SC,3
95103,2010,Medical Univ. of South Carolina,SC,3
95242,2010,Univ. of South Carolina,SC,1
95040,2011,Clemson Univ.,SC,2
95103,2011,Medical Univ. of South Carolina,SC,2
95242,2011,Univ. of South Carolina,SC,3
95040,2012,Clemson Univ.,SC,5
95103,2012,Medical Univ. of South Carolina,SC,2
95242,2012,Univ. of South Carolina,SC,4
95040,2013,Clemson Univ.,SC,2
95103,2013,Medical Univ. of South Carolina,SC,3
20000253,2002,Univ. of South Dakota,SD,1
20000253,2007,Univ. of South Dakota,SD,0
20000253,2008,Univ. of South Dakota,SD,0
20100282,2009,South Dakota State University,SD,1
20000253,2009,Univ. of South Dakota,SD,2
20100282,2010,South Dakota State University,SD,0
20000253,2010,Univ. of South Dakota,SD,2
20100282,2011,South Dakota State University,SD,0
20000253,2011,Univ. of South Dakota,SD,0
20100282,2012,South Dakota State University,SD,0
20000253,2012,Univ. of South Dakota,SD,0
20100282,2013,South Dakota State University,SD,0
[ID],Year,Institution,state,St-Ups Formed
95164,1991,St. Jude Children's Research Hospital,TN,
95268,1991,Vanderbilt University,TN,
95164,1992,St. Jude Children's Research Hospital,TN,
95268,1992,Vanderbilt University,TN,
95164,1993,St. Jude Children's Research Hospital,TN,
95245,1993,Univ. of Tennessee Research Corp.,TN,
95268,1993,Vanderbilt University,TN,
95164,1994,St. Jude Children's Research Hospital,TN,0
95245,1994,Univ. of Tennessee Research Corp.,TN,0
95268,1994,Vanderbilt University,TN,0
95164,1995,St. Jude Children's Research Hospital,TN,0
95245,1995,Univ. of Tennessee Research Corp.,TN,1
95268,1995,Vanderbilt University,TN,0
95164,1996,St. Jude Children's Research Hospital,TN,0
95245,1996,Univ. of Tennessee Research Corp.,TN,0
95268,1996,Vanderbilt University,TN,1
95164,1997,St. Jude Children's Research Hospital,TN,0
95245,1997,Univ. of Tennessee Research Corp.,TN,2
95268,1997,Vanderbilt University,TN,2
95164,1998,St. Jude Children's Research Hospital,TN,0
95245,1998,Univ. of Tennessee Research Corp.,TN,2
95268,1998,Vanderbilt University,TN,3
95164,1999,St. Jude Children's Research Hospital,TN,0
95245,1999,Univ. of Tennessee Research Corp.,TN,1
95268,1999,Vanderbilt University,TN,2
95164,2000,St. Jude Children's Research Hospital,TN,0
95245,2000,Univ. of Tennessee Research Corp.,TN,2
95268,2000,Vanderbilt University,TN,2
95164,2001,St. Jude Children's Research Hospital,TN,0
95245,2001,Univ. of Tennessee,TN,1
95268,2001,Vanderbilt Univ.,TN,0
95164,2002,St. Jude Children's Research Hospital,TN,0
20000254,2002,Tennessee Board of Regents,TN,0
95245,2002,The Univ. of Tennessee,TN,1
95268,2002,Vanderbilt Univ.,TN,1
95164,2003,St. Jude Children's Research Hospital,TN,0
20000254,2003,Tennessee Board of Regents,TN,1
95245,2003,Univ. of Tennessee,TN,1
95268,2003,Vanderbilt Univ.,TN,0
95164,2004,St. Jude Children's Research Hospital,TN,0
95245,2004,Univ. of Tennessee,TN,3
95268,2004,Vanderbilt Univ.,TN,2
95164,2005,St. Jude Children's Research Hospital,TN,0
95245,2005,Univ. of Tennessee,TN,0
95268,2005,Vanderbilt Univ.,TN,4
95164,2006,St. Jude Children's Research Hospital,TN,0
95245,2006,Univ. of Tennessee,TN,5
95268,2006,Vanderbilt Univ.,TN,3
95164,2007,St. Jude Children's Research Hospital,TN,0
95245,2007,Univ. of Tennessee,TN,2
95268,2007,Vanderbilt Univ.,TN,4
95164,2008,St. Jude Children's Research Hospital,TN,0
95245,2008,Univ. of Tennessee,TN,2
95268,2008,Vanderbilt Univ.,TN,4
95164,2009,St. Jude Children's Research Hospital,TN,0
95245,2009,Univ. of Tennessee,TN,2
20100276,2009,University of Memphis,TN,0
95268,2009,Vanderbilt Univ.,TN,1
95164,2010,St. Jude Children's Research Hospital,TN,0
95245,2010,Univ. of Tennessee,TN,4
20100276,2010,University of Memphis,TN,0
95268,2010,Vanderbilt Univ.,TN,0
95164,2011,St. Jude Children's Research Hospital,TN,0
95245,2011,Univ. of Tennessee,TN,0
95268,2011,Vanderbilt Univ.,TN,0
95164,2012,St. Jude Children's Research Hospital,TN,0
95245,2012,Univ. of Tennessee,TN,8
20100276,2012,University of Memphis,TN,2
95268,2012,Vanderbilt Univ.,TN,5
95164,2013,St. Jude Children's Research Hospital,TN,0
95010,1991,Baylor College of Medicine,TX,
95074,1991,Houston Advanced Research Center,TX,
95147,1991,Rice University,TX,
95246,1991,Univ. of Texas  Hlth Sci Ctr San Antonio,TX,
95248,1991,Univ. of Texas at Austin,TX,
95252,1991,Univ. of Texas Southwestern Med. Ctr.,TX,
95010,1992,Baylor College of Medicine,TX,
95074,1992,Houston Advanced Research Center,TX,
95147,1992,Rice University,TX,
95246,1992,Univ. of Texas  Hlth Sci Ctr San Antonio,TX,
95248,1992,Univ. of Texas at Austin,TX,
95252,1992,Univ. of Texas Southwestern Med. Ctr.,TX,
95010,1993,Baylor College of Medicine,TX,
95074,1993,Houston Advanced Research Center,TX,
95171,1993,Texas A&M University System,TX,
95246,1993,Univ. of Texas  Hlth Sci Ctr San Antonio,TX,
95249,1993,Univ. of Texas Houston Hlth. Sci. Ctr.,TX,
95251,1993,Univ. of Texas Medical Branch,TX,
95252,1993,Univ. of Texas Southwestern Med. Ctr.,TX,
95010,1994,Baylor College of Medicine,TX,0
95074,1994,Houston Advanced Research Center,TX,1
95147,1994,Rice University,TX,0
95171,1994,Texas A&M University System,TX,5
95233,1994,Univ. of North Texas,TX,0
95246,1994,Univ. of Texas  Hlth Sci Ctr San Antonio,TX,2
96041,1994,Univ. of Texas M.D. Anderson Cancer Ctr.,TX,2
95252,1994,Univ. of Texas Southwestern Med. Ctr.,TX,1
95010,1995,Baylor College of Medicine,TX,0
95074,1995,Houston Advanced Research Center,TX,0
95171,1995,Texas A&M University System,TX,5
95246,1995,Univ. of Texas  Hlth Sci Ctr San Antonio,TX,0
95249,1995,Univ. of Texas Houston Hlth. Sci. Ctr.,TX,0
96041,1995,Univ. of Texas M.D. Anderson Cancer Ctr.,TX,0
95252,1995,Univ. of Texas Southwestern Med. Ctr.,TX,2
95010,1996,Baylor College of Medicine,TX,1
96002,1996,Baylor Research Institute,TX,0
96041,1996,M.D. Anderson Cancer Center,TX,1
95171,1996,Texas A&M University System,TX,2
95201,1996,Univ. of Houston,TX,1
95248,1996,Univ. of Texas at Austin,TX,1
95246,1996,Univ. of Texas Hlth Sci Ctr San Antonio,TX,0
95249,1996,Univ. of Texas Houston Hlth. Sci. Ctr.,TX,0
95251,1996,Univ. of Texas Medical Branch,TX,0
95252,1996,Univ. of Texas Southwestern Med. Ctr.,TX,0
95010,1997,Baylor College of Medicine,TX,2
95074,1997,Houston Advanced Research Center,TX,0
96041,1997,M.D. Anderson Cancer Center,TX,1
95171,1997,Texas A&M University System,TX,4
95201,1997,Univ. of Houston,TX,0
96032,1997,Univ. of North Texas HSC Fort Worth,TX,0
95248,1997,Univ. of Texas at Austin,TX,3
95246,1997,Univ. of Texas Hlth Sci Ctr San Antonio,TX,0
95249,1997,Univ. of Texas Houston Hlth. Sci. Ctr.,TX,0
95252,1997,Univ. of Texas Southwestern Med. Ctr.,TX,1
95010,1998,Baylor College of Medicine,TX,0
95074,1998,Houston Advanced Research Center,TX,1
96041,1998,M.D. Anderson Cancer Center,TX,1
95147,1998,Rice University,TX,0
95171,1998,Texas A&M University System,TX,2
95201,1998,Univ. of Houston,TX,0
95248,1998,Univ. of Texas at Austin,TX,4
95246,1998,Univ. of Texas Hlth Sci Ctr San Antonio,TX,0
95249,1998,Univ. of Texas Houston Hlth. Sci. Ctr.,TX,0
95252,1998,Univ. of Texas Southwestern Med. Ctr.,TX,0
95010,1999,Baylor College of Medicine,TX,0
96041,1999,M.D. Anderson Cancer Center,TX,0
95147,1999,Rice University,TX,1
95171,1999,Texas A&M University System,TX,0
95201,1999,Univ. of Houston,TX,0
95248,1999,Univ. of Texas at Austin,TX,1
95246,1999,Univ. of Texas Hlth Sci Ctr San Antonio,TX,0
95249,1999,Univ. of Texas Houston Hlth. Sci. Ctr.,TX,0
95251,1999,Univ. of Texas Medical Branch,TX,0
95252,1999,Univ. of Texas Southwestern Med. Ctr.,TX,1
95010,2000,Baylor College of Medicine,TX,5
96041,2000,M.D. Anderson Cancer Center,TX,1
95147,2000,Rice University,TX,1
95171,2000,Texas A&M University System,TX,4
95201,2000,Univ. of Houston,TX,2
96032,2000,Univ. of North Texas HSC Fort Worth,TX,2
95247,2000,Univ. of Texas at Arlington,TX,0
95248,2000,Univ. of Texas at Austin,TX,5
95246,2000,Univ. of Texas Hlth Sci Ctr San Antonio,TX,0
95249,2000,Univ. of Texas Houston Hlth. Sci. Ctr.,TX,0
95251,2000,Univ. of Texas Medical Branch,TX,3
95252,2000,Univ. of Texas Southwestern Med. Ctr.,TX,2
95010,2001,Baylor College of Medicine,TX,2
96041,2001,M.D. Anderson Cancer Ctr,TX,2
95147,2001,Rice University,TX,3
98005,2001,Southern Methodist University,TX,0
95201,2001,Univ. of Houston,TX,2
95233,2001,Univ. of North Texas Health Science Center,TX,1
95247,2001,Univ. of Texas at Arlington,TX,0
95248,2001,Univ. of Texas at Austin,TX,9
95246,2001,Univ. of Texas Health Sci Ctr San Antonio,TX,3
95249,2001,Univ. of Texas Houston Health Sci. Ctr.,TX,2
95251,2001,Univ. of Texas Medical Branch,TX,1
95252,2001,Univ. of Texas Southwestern Med. Ctr.,TX,3
95010,2002,Baylor College of Medicine,TX,6
96041,2002,M.D. Anderson Cancer Ctr.,TX,6
95147,2002,Rice Univ.,TX,3
98005,2002,Southern Methodist Univ.,TX,0
95171,2002,Texas A&M Univ. System,TX,4
95172,2002,Texas Tech Univ.,TX,2
95201,2002,Univ. of Houston,TX,1
95233,2002,Univ. of North Texas Health Science Ctr.,TX,2
95247,2002,Univ. of Texas Arlington,TX,1
95248,2002,Univ. of Texas at Austin,TX,4
95249,2002,Univ. of Texas Health Science Ctr. Houston,TX,1
95246,2002,Univ. of Texas Health Science Ctr. San Antonio,TX,0
95251,2002,Univ. of Texas Medical Branch,TX,0
95252,2002,Univ. of Texas Southwestern Med. Ctr.,TX,1
95010,2003,Baylor College of Medicine,TX,2
96041,2003,M.D. Anderson Cancer Ctr.,TX,3
95147,2003,Rice Univ.,TX,1
98005,2003,Southern Methodist Univ.,TX,0
95171,2003,Texas A&M Univ. System,TX,5
95172,2003,Texas Tech Univ.,TX,1
95201,2003,Univ. of Houston,TX,0
95233,2003,Univ. of North Texas Health Science Ctr.,TX,1
95248,2003,Univ. of Texas at Austin,TX,6
96036,2003,Univ. of Texas at Dallas,TX,1
97021,2003,Univ. of Texas at San Antonio,TX,
95249,2003,Univ. of Texas Health Science Ctr. Houston,TX,1
95246,2003,Univ. of Texas Health Science Ctr. San Antonio,TX,
95251,2003,Univ. of Texas Medical Branch,TX,1
95252,2003,Univ. of Texas Southwestern Med. Ctr.,TX,1
95010,2004,Baylor College of Medicine,TX,2
96041,2004,M.D. Anderson Cancer Ctr.,TX,2
95147,2004,Rice Univ.,TX,3
98005,2004,Southern Methodist Univ.,TX,0
95172,2004,Texas Tech Univ.,TX,3
95201,2004,Univ. of Houston,TX,0
95233,2004,Univ. of North Texas Health Science Ctr.,TX,0
95248,2004,Univ. of Texas at Austin,TX,5
95249,2004,Univ. of Texas Health Science Ctr. Houston,TX,1
95246,2004,Univ. of Texas Health Science Ctr. San Antonio,TX,3
95251,2004,Univ. of Texas Medical Branch,TX,1
95252,2004,Univ. of Texas Southwestern Med. Ctr.,TX,0
95010,2005,Baylor College of Medicine,TX,2
96041,2005,M.D. Anderson Cancer Ctr.,TX,0
95147,2005,Rice Univ.,TX,2
98005,2005,Southern Methodist Univ.,TX,
95171,2005,Texas A&M Univ. System,TX,
95172,2005,Texas Tech Univ.,TX,1
95201,2005,Univ. of Houston,TX,2
95233,2005,Univ. of North Texas Health Science Ctr.,TX,0
95247,2005,Univ. of Texas Arlington,TX,3
95248,2005,Univ. of Texas at Austin,TX,4
95249,2005,Univ. of Texas Health Science Ctr. Houston,TX,1
95246,2005,Univ. of Texas Health Science Ctr. San Antonio,TX,1
95251,2005,Univ. of Texas Medical Branch,TX,0
95252,2005,Univ. of Texas Southwestern Med. Ctr.,TX,2
95010,2006,Baylor College of Medicine,TX,1
96041,2006,M.D. Anderson Cancer Ctr.,TX,2
95147,2006,Rice Univ.,TX,3
98005,2006,Southern Methodist Univ.,TX,0
95171,2006,Texas A&M Univ. System,TX,1
95233,2006,Univ. of North Texas Health Science Ctr.,TX,0
95248,2006,Univ. of Texas at Austin,TX,7
95249,2006,Univ. of Texas Health Science Ctr. Houston,TX,3
95251,2006,Univ. of Texas Medical Branch,TX,2
95252,2006,Univ. of Texas Southwestern Med. Ctr.,TX,0
95010,2007,Baylor College of Medicine,TX,1
96041,2007,M.D. Anderson Cancer Ctr.,TX,6
95147,2007,Rice Univ.,TX,4
95171,2007,Texas A&M Univ. System,TX,1
95201,2007,Univ. of Houston,TX,
95233,2007,Univ. of North Texas Health Science Ctr.,TX,0
95247,2007,Univ. of Texas Arlington,TX,3
95248,2007,Univ. of Texas at Austin,TX,3
95249,2007,Univ. of Texas Health Science Ctr. Houston,TX,5
95246,2007,Univ. of Texas Health Science Ctr. San Antonio,TX,0
95251,2007,Univ. of Texas Medical Branch,TX,2
95252,2007,Univ. of Texas Southwestern Med. Ctr.,TX,0
95010,2008,Baylor College of Medicine,TX,1
96041,2008,M.D. Anderson Cancer Ctr.,TX,2
95147,2008,Rice Univ.,TX,2
95171,2008,Texas A&M Univ. System,TX,1
95201,2008,Univ. of Houston,TX,1
95233,2008,Univ. of North Texas Health Science Ctr.,TX,0
95247,2008,Univ. of Texas Arlington,TX,2
95248,2008,Univ. of Texas at Austin,TX,10
95249,2008,Univ. of Texas Health Science Ctr. Houston,TX,2
95246,2008,Univ. of Texas Health Science Ctr. San Antonio,TX,0
95251,2008,Univ. of Texas Medical Branch,TX,2
95252,2008,Univ. of Texas Southwestern Med. Ctr.,TX,2
95010,2009,Baylor College of Medicine,TX,0
96003,2009,Baylor Univ.,TX,1
95147,2009,Rice Univ.,TX,1
95171,2009,Texas A&M Univ. System,TX,6
95201,2009,Univ. of Houston,TX,3
95233,2009,Univ. of North Texas Health Science Ctr.,TX,0
20100281,2009,University of Texas System,TX,22
95010,2010,Baylor College of Medicine,TX,
95147,2010,Rice Univ.,TX,3
95171,2010,Texas A&M Univ. System,TX,7
95201,2010,Univ. of Houston,TX,1
95233,2010,Univ. of North Texas Health Science Ctr.,TX,0
20100281,2010,University of Texas System,TX,33
95010,2011,Baylor College of Medicine,TX,2
96003,2011,Baylor Univ.,TX,0
95147,2011,Rice Univ.,TX,3
95171,2011,Texas A&M Univ. System,TX,4
95201,2011,Univ. of Houston,TX,1
95233,2011,Univ. of North Texas Health Science Ctr.,TX,1
20100281,2011,University of Texas System,TX,20
95010,2012,Baylor College of Medicine,TX,4
95147,2012,Rice Univ.,TX,0
95171,2012,Texas A&M Univ. System,TX,5
95201,2012,Univ. of Houston,TX,1
95233,2012,Univ. of North Texas Health Science Ctr.,TX,2
20100281,2012,University of Texas System,TX,22
95010,2013,Baylor College of Medicine,TX,0
95147,2013,Rice Univ.,TX,2
95171,2013,Texas A&M Univ. System,TX,3
95172,2013,Texas Tech University System,TX,6
95201,2013,Univ. of Houston,TX,3
95233,2013,Univ. of North Texas Health Science Ctr.,TX,0
95018,1991,Brigham Young University,UT,
95256,1991,Univ. of Utah,UT,
95018,1992,Brigham Young University,UT,
95256,1992,Univ. of Utah,UT,
95018,1993,Brigham Young University,UT,
95256,1993,Univ. of Utah,UT,
95018,1994,Brigham Young University,UT,3
95256,1994,Univ. of Utah,UT,4
95018,1995,Brigham Young University,UT,2
95256,1995,Univ. of Utah,UT,2
95018,1996,Brigham Young University,UT,2
95256,1996,Univ. of Utah,UT,6
95018,1997,Brigham Young University,UT,3
95256,1997,Univ. of Utah,UT,6
95018,1998,Brigham Young University,UT,2
95256,1998,Univ. of Utah,UT,5
95266,1998,Utah State University,UT,4
95018,1999,Brigham Young University,UT,1
95256,1999,Univ. of Utah,UT,8
95266,1999,Utah State University,UT,1
95018,2000,Brigham Young University,UT,0
95256,2000,Univ. of Utah,UT,10
95266,2000,Utah State University,UT,1
95018,2001,Brigham Young University,UT,1
95110,2001,Montana State University,UT,0
95256,2001,Univ. of Utah,UT,3
95266,2001,Utah State University,UT,0
95018,2002,Brigham Young Univ.,UT,6
95256,2002,Univ. of Utah,UT,6
95266,2002,Utah State Univ.,UT,0
95018,2003,Brigham Young Univ.,UT,2
95256,2003,Univ. of Utah,UT,3
95266,2003,Utah State Univ.,UT,1
95018,2004,Brigham Young Univ.,UT,5
95256,2004,Univ. of Utah,UT,3
95266,2004,Utah State Univ.,UT,3
95018,2005,Brigham Young Univ.,UT,4
95256,2005,Univ. of Utah,UT,6
95266,2005,Utah State Univ.,UT,4
95018,2006,Brigham Young Univ.,UT,5
95256,2006,Univ. of Utah,UT,17
95266,2006,Utah State Univ.,UT,4
95018,2007,Brigham Young Univ.,UT,6
95256,2007,Univ. of Utah,UT,18
95266,2007,Utah State Univ.,UT,3
95018,2008,Brigham Young Univ.,UT,9
95256,2008,Univ. of Utah,UT,20
95266,2008,Utah State Univ.,UT,0
95018,2009,Brigham Young Univ.,UT,9
95256,2009,Univ. of Utah,UT,19
95266,2009,Utah State Univ.,UT,5
95018,2010,Brigham Young Univ.,UT,13
95256,2010,Univ. of Utah,UT,18
95266,2010,Utah State Univ.,UT,5
95018,2011,Brigham Young Univ.,UT,4
95256,2011,Univ. of Utah,UT,19
95266,2011,Utah State Univ.,UT,3
95018,2012,Brigham Young Univ.,UT,5
95256,2012,Univ. of Utah,UT,14
95266,2012,Utah State Univ.,UT,5
95018,2013,Brigham Young Univ.,UT,6
95031,1991,Center for Innovative Technology,VA,
95031,1992,Center for Innovative Technology,VA,
95031,1993,Center for Innovative Technology,VA,
95259,1993,Univ. of Virginia Patents Fndtn.,VA,
95271,1993,Virginia Tech Intellectual Properties Inc.,VA,
95031,1994,Center for Innovative Technology,VA,10
95259,1994,Univ. of Virginia Patents Fndtn.,VA,2
95271,1994,Virginia Tech Intellectual Properties Inc.,VA,6
95031,1995,Center for Innovative Technology,VA,1
95259,1995,Univ. of Virginia Patents Fndtn.,VA,0
95271,1995,Virginia Tech Intellectual Properties Inc.,VA,6
95259,1996,Univ. of Virginia Patents Fndtn.,VA,1
95271,1996,Virginia Tech Intellectual Properties Inc.,VA,1
95259,1997,Univ. of Virginia Patents Fndtn.,VA,3
95270,1997,Virginia Commonwealth University,VA,5
95271,1997,Virginia Tech Intellectual Properties Inc.,VA,1
95065,1998,George Mason University,VA,1
95259,1998,Univ. of Virginia Patents Fndtn.,VA,2
95271,1998,Virginia Tech Intellectual Properties Inc.,VA,3
95065,1999,George Mason University,VA,0
95259,1999,Univ. of Virginia Patent Fndtn.,VA,6
95270,1999,Virginia Commonwealth University,VA,3
95271,1999,Virginia Tech Intellectual Properties Inc.,VA,3
95065,2000,George Mason University,VA,0
95259,2000,Univ. of Virginia Patent Fndtn.,VA,10
95270,2000,Virginia Commonwealth University,VA,0
95271,2000,Virginia Tech Intellectual Properties Inc.,VA,3
95065,2001,George Mason University,VA,0
96020,2001,Old Dominion University,VA,1
95259,2001,Univ. of Virginia Patent Fdn.,VA,7
95270,2001,Virginia Commonwealth Univ.,VA,7
95271,2001,Virginia Tech Intellectual Properties Inc.,VA,3
96010,2002,Eastern Virginia Medical School,VA,0
95065,2002,George Mason Univ.,VA,0
95259,2002,Univ. of Virginia Patent Fdn.,VA,3
95270,2002,Virginia Commonwealth Univ.,VA,0
95271,2002,Virginia Tech Intellectual Properties Inc.,VA,6
96010,2003,Eastern Virginia Medical School,VA,0
95065,2003,George Mason Univ.,VA,0
95259,2003,Univ. of Virginia Patent Fdn.,VA,1
95270,2003,Virginia Commonwealth Univ.,VA,4
95271,2003,Virginia Tech Intellectual Properties Inc.,VA,5
96010,2004,Eastern Virginia Medical School,VA,0
95065,2004,George Mason Univ.,VA,0
96020,2004,Old Dominion Univ.,VA,1
95259,2004,Univ. of Virginia Patent Fdn.,VA,5
95270,2004,Virginia Commonwealth Univ.,VA,0
95271,2004,Virginia Tech Intellectual Properties Inc.,VA,6
2000006,2005,College of William & Mary,VA,0
96010,2005,Eastern Virginia Medical School,VA,1
95065,2005,George Mason Univ.,VA,1
95259,2005,Univ. of Virginia Patent Fdn.,VA,7
95270,2005,Virginia Commonwealth Univ.,VA,0
