[ID],Year,Institution,insttype,state,medschl,PROGYEAR,COUNTRY,Lic FTEs,Oth FTEs,Tot Res Exp,Fed Res Exp,Ind Res Exp,Lic Iss,Opt Iss,Tot Discl Lic,Excl Lic/Opt.,Non-Excl Lic/Opt,Excl Lic Lg Co,Non-Excl Lic Lg Co,Excl Lic Sm Co,Non-Excl Lic Sm Co,Excl Lic St-Ups,Non-Excl St-Ups,Lic w Equ,Act Lic,Tot Lic St-Ups,Tot Lic Sm Co,Tot Lic Lg Co,Res Fnd from Lic,Lic Gen Inc,Lic Gen Run Roy,Lic $1mm+,Tot Lic/Opt Exe,Gross Lic Inc,Lic Inc Run Roy,Lic Inc Equ,Lic Inc Other,Lic Inc Pd Oth,Leg Fees,Reimb Leg Fee,Inv Dis Rec,Inv Dis Cld,Cum Inv Dis Cld,Inact Inv Dis,Techn Lic,Tot Pat App Fld,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Iss US Pat,St-Ups Formed,St-Ups No Fnd,St-Ups Inst Fnd,St-Ups SBIR Fnd,St-Ups F&F Fnd,St-Ups Angl Fnd,St-Ups Angl Netw Fnd,St-Ups State Fnd,St-Ups VC Fnd,St-Ups Corp Fnd,St-Ups Oth Fnd,St-Ups in Home St,St-Ups Cld,Cum Op St-Ups,St-Ups w Equ,New Prod
95007,1998,Auburn University,5U,AL,NO,1988,Eastern,2,1,"$88,472,824 ","$28,055,351 ","$4,608,962 ",,,,6,1,2,1,3,0,1,0,1,20,1,3,3,"$2,534,689 ",4,,,7,"$192,319 ","$45,069 ",$0 ,"$147,250 ",$0 ,"$277,005 ","$68,941 ",31,,,,,32,21,,,,6,0,,,,,,,,,,,0,0,1,,0
95010,1998,Baylor College of Medicine,5U,TX,YES,1983,Central,3.5,2,"$207,100,000 ","$117,100,000 ","$28,200,000 ",,,,19,13,7,7,12,6,0,0,0,187,0,18,14,"$220,000 ",102,,,32,"$7,521,878 ","$1,999,279 ","$4,000,008 ","$1,522,591 ","$274,700 ","$588,000 ","$69,396 ",86,,,,,42,34,,,,18,0,,,,,,,,,,,0,0,12,,11
95011,1998,Beth Israel Deaconess Medical Ctr.,4HRI,MA,NO,1997,Eastern,3.5,3.5,"$96,508,000 ","$63,607,000 ","$11,006,000 ",,,,13,4,3,4,7,0,3,0,2,57,3,7,7,"$2,500,000 ",43,,,17,"$768,821 ","$428,000 ",$0 ,"$340,821 ",$0 ,"$1,421,451 ","$439,179 ",82,,,,,87,63,,,,29,2,,,,,,,,,,,2,1,6,,3
95014,1998,Boston University,5U,MA,YES,1976,Eastern,1.8,0.5,"$131,956,155 ","$97,424,415 ","$9,897,166 ",,,,12,5,1,4,6,1,5,0,6,50,5,7,5,"$2,830,665 ",15,,,17,"$937,948 ","$153,285 ","$425,183 ","$359,480 ","$31,593 ","$809,561 ","$547,637 ",63,,,,,54,26,,,,28,3,,,,,,,,,,,3,1,15,,0
95016,1998,Brandeis University,5U,MA,NO,1982,Eastern,0.5,0.25,"$43,786,511 ","$30,824,637 ","$12,674,239 ",,,,4,2,0,2,3,0,1,0,1,36,1,3,2,$0 ,17,,,6,"$135,967 ","$126,143 ",$0 ,"$9,824 ",$0 ,"$113,820 ","$59,680 ",23,,,,,15,12,,,,5,1,,,,,,,,,,,,0,1,,2
95017,1998,Brigham & Women's Hospital,4HRI,MA,NO,1986,Eastern,2,1,"$178,201,000 ","$118,606,000 ","$31,174,000 ",,,,14,3,6,3,6,0,2,0,1,94,2,6,9,"$177,612 ",51,,,17,"$3,295,560 ","$1,716,794 ",$0 ,"$1,578,766 ",$0 ,"$1,143,540 ","$757,897 ",73,,,,,84,40,,,,23,1,,,,,,,,,,,1,0,17,,1
95018,1998,Brigham Young University,5U,UT,NO,1986,Western,3,2.5,"$12,795,126 ","$9,137,716 ","$2,222,676 ",,,,11,3,4,3,3,0,4,0,0,61,4,3,7,"$35,000 ",58,,,14,"$2,439,601 ","$2,364,606 ",$0 ,"$74,995 ","$74,038 ","$136,794 ","$15,168 ",38,,,,,15,13,,,,1,2,,,,,,,,,,,2,3,23,,6
95019,1998,Brown University Research Fndtn.,5U,RI,YES,1983,Eastern,1,1,"$73,977,000 ","$44,412,000 ","$1,603,000 ",,,,2,3,0,2,1,1,1,0,1,17,1,2,2,$0 ,14,,,5,"$350,898 ","$61,388 ",$0 ,"$289,510 ",$0 ,"$200,439 ","$36,319 ",26,,,,,22,12,,,,12,1,,,,,,,,,,,0,0,7,,2
95022,1998,California Institute of Technology,5U,CA,NO,1978,Western,3,2,"$151,000,000 ","$121,000,000 ","$8,500,000 ",,,,30,14,6,2,13,12,11,0,10,150,11,25,8,"$3,500,000 ",50,,,44,"$5,500,000 ","$4,700,000 ",$0 ,"$800,000 ",$0 ,"$1,600,000 ","$417,000 ",315,,,,,193,135,,,,78,11,,,,,,,,,,,9,2,35,,4
95023,1998,California Pacific Medical Ctr. Res. Inst.,4HRI,CA,NO,,Western,0.1,0,"$10,133,835 ","$4,197,224 ","$2,391,659 ",,,,4,0,1,0,1,0,2,0,0,5,2,1,1,"$800,000 ",1,,,4,"$15,000 ",$0 ,$0 ,"$15,000 ",$0 ,"$63,993 ","$48,799 ",2,,,,,1,1,,,,1,2,,,,,,,,,,,1,0,2,,0
95026,1998,Carleton University,3CN,K1S 5B6,NO,1986,Canada,1.7,0.5,"$13,609,837 ","$7,650,232 ", ,,,,2,1,1,0,1,0,0,1,0,24,1,1,1, ,2,,,3,"$35,942 ",$294 ,$0 ,"$35,648 ",$0 ,"$27,600 ","$17,824 ",15,,,,,4,4,,,,0,1,,,,,,,,,,,0,0,5,,0
95027,1998,Carnegie Mellon University,5U,PA,NO,1992,Eastern,4,3,"$169,899,765 ","$131,481,006 ","$38,418,759 ",,,,6,5,2,1,1,2,3,2,5,77,5,3,3,"$380,000 ",20,,,11,"$30,065,000 ","$740,000 ","$28,131,000 ","$1,194,000 ",$0 ,"$1,168,713 ","$15,282 ",82,,,,,43,17,,,,14,5,,,,,,,,,,,5,0,16,,5
95029,1998,Case Western Reserve University,5U,OH,YES,1986,Central,1,1,"$169,068,664 ","$155,613,112 ","$7,911,355 ",,,,4,3,4,3,0,0,0,0,0,37,0,0,7,"$60,000 ",17,,,7,"$1,244,000 ","$339,000 ",$0 ,"$905,000 ",$0 ,"$324,158 ","$47,000 ",52,,,,,22,20,,,,18,0,,,,,,,,,,,0,1,8,,2
95033,1998,Children's Hospital of Philadelphia,4HRI,PA,NO,,Eastern,1,2,"$34,921,320 ","$26,995,854 ","$2,972,832 ",,,,4,0,3,0,1,0,0,0,0,12,0,1,3,"$737,175 ",7,,,4,"$256,293 ","$11,308 ",$0 ,"$244,985 ","$110,000 ","$156,304 ","$42,954 ",8,,,,,10,3,,,,1,0,,,,,,,,,,,0,0,0,,0
95034,1998,Children's Hospital Boston,4HRI,MA,NO,1991,Eastern,2.5,2,"$67,855,495 ","$40,034,742 ","$6,785,550 ",,,,7,7,1,3,5,4,1,0,2,78,1,9,4,$0 ,26,,,14,"$1,823,362 ","$933,487 ",$0 ,"$889,875 ","$227,738 ","$949,899 ","$375,357 ",64,,,,,85,39,,,,34,2,,,,,,,,,,,0,0,9,,5
96008,1998,Children's Hospital Cincinnati,4HRI,OH,NO,1996,Central,1,1,"$72,000,000 ","$28,400,000 ","$1,900,000 ",,,,0,2,0,1,0,1,0,0,0,10,0,1,1,$0 ,8,,,2,"$233,137 ","$19,137 ",$0 ,"$214,000 ",$0 ,"$341,153 ",$0 ,10,,,,,4,4,,,,4,1,,,,,,,,,,,1,0,1,,1
95038,1998,City of Hope National Medical Ctr.,4HRI,CA,NO,1986,Western,2,1,"$52,600,000 ","$20,020,258 ","$4,542,181 ",,,,2,0,0,0,1,0,1,0,1,50,1,1,0,$0 ,28,,,2,"$33,740,821 ", , , ,$0 , , ,28,,,,,28,12,,,,13,1,,,,,,,,,,,0,0,1,,1
95040,1998,Clemson University,5U,SC,NO,1987,Eastern,0.5,0.5,"$90,150,000 ","$28,199,000 ","$6,641,000 ",,,,4,0,1,0,2,0,1,0,0,19,1,2,1,$0 ,7,,,4,"$4,329,593 ","$4,294,613 ",$0 ,"$34,980 ",$0 ,"$66,618 ","$7,371 ",17,,,,,4,4,,,,4,1,,,,,,,,,,,1,1,3,,0
95041,1998,Cleveland Clinic Foundation,4HRI,OH,NO,1989,Central,2,1.5,"$86,900,000 ","$28,700,000 ", ,,,,6,9,3,8,3,1,0,0,0,53,0,4,11,"$357,000 ",26,,,15,"$1,771,562 ","$823,055 ",$0 ,"$948,507 ",$0 ,"$433,942 ","$80,065 ",130,,,,,27,18,,,,8,0,,,,,,,,,,,0,0,1,,5
95044,1998,Colorado State University,5U,CO,NO,1970,Western,1,1,"$140,097,391 ","$90,210,092 ","$6,155,183 ",,,,6,2,3,0,3,2,0,0,0,42,0,5,3,"$1,883,690 ",17,,,8,"$357,115 ","$219,115 ",$0 ,"$138,000 ",$380 ,"$115,873 ","$8,404 ",39,,,,,15,10,,,,6,0,,,,,,,,,,,0,0,7,,0
95045,1998,Columbia University,5U,NY,YES,1982,Eastern,8.6,6.8,"$260,700,000 ","$220,700,000 ","$14,800,000 ",,,,9,103,2,93,2,8,5,2,4,615,7,10,95,"$6,106,250 ",245,,,112,"$66,018,329 ","$61,862,653 ",$0 ,"$4,155,676 ","$4,369,327 ","$2,541,103 ","$1,045,677 ",151,,,,,85,60,,,,35,5,,,,,,,,,,,1,2,19,,3
95047,1998,Concordia University,3CN,H3G 1M8,NO,1997,Canada,0,0.4,"$11,050,905 ","$5,430,480 ","$1,031,442 ",,,,2,1,0,1,1,0,1,0,1,9,1,1,1,"$74,148 ",3,,,3,"$42,850 ",$0 ,$0 ,"$42,850 ","$7,462 ","$9,981 ","$10,694 ",4,,,,,2,2,,,,0,1,,,,,,,,,,,1,0,1,,0
95048,1998,Cornell Research Fndtn. Inc.,5U,NY,YES,1979,Eastern,4,7,"$343,007,000 ","$215,500,000 ","$11,265,000 ",,,,28,56,32,9,6,22,13,2,3,797,15,28,41,"$200,000 ",163,,,84,"$4,800,000 ","$4,000,000 ",$0 ,"$800,000 ","$1,531 ","$2,700,000 ","$800,000 ",207,,,,,144,85,,,,47,4,,,,,,,,,,,2,1,4,,14
95049,1998,Creighton University,5U,NE,YES,1992,Central,1,0,"$22,418,808 ","$10,119,045 ","$6,347,574 ",,,,1,1,0,1,1,0,0,0,0,4,0,1,1,"$120,000 ",3,,,2,"$116,464 ","$100,464 ",$0 ,"$16,000 ",$0 ,"$18,505 ",$0 ,16,,,,,4,3,,,,2,0,,,,,,,,,,,0,0,1,,0
95052,1998,Dana-Farber Cancer Institute,4HRI,MA,NO,1990,Eastern,4.5,5.5,"$72,351,033 ","$61,125,515 ","$11,225,518 ",,,,3,21,0,0,3,21,0,0,0,116,0,24,0,$0 ,64,,,24,"$2,001,119 ","$1,583,222 ","$95,277 ","$322,620 ","$90,000 ","$1,285,120 ","$508,648 ",39,,,,,52,36,,,,47,0,,,,,,,,,,,0,0,3,,18
95053,1998,Dartmouth College,5U,NH,YES,1985,Eastern,1,1,"$76,313,745 ","$55,526,646 ","$4,200,902 ",,,,3,6,2,1,0,5,1,0,0,53,1,5,3,"$49,225 ",53,,,9,"$625,272 ","$50,808 ",$0 ,"$574,464 ","$6,495 ","$105,911 ","$70,459 ",19,,,,,20,16,,,,4,1,,,,,,,,,,,0,1,2,,1
95055,1998,Duke University,5U,NC,YES,,Eastern,7.2,8,"$282,000,000 ","$172,000,000 ","$65,000,000 ",,,,29,20,16,13,10,7,3,0,2,258,3,17,29,"$350,000 ",45,,,49,"$1,318,680 ","$504,750 ",$0 ,"$813,930 ", ,"$1,173,780 ","$283,630 ",112,,,,,87,65,,,,37,1,,,,,,,,,,,1,0,,,
95056,1998,East Carolina University,5U,NC,YES,1995,Eastern,1,0.5,"$9,613,000 ","$4,959,000 ","$3,693,000 ",,,,0,1,0,1,0,0,0,0,0,5,0,0,1,"$59,949 ",3,,,1,"$10,839 ",$854 ,$0 ,"$9,985 ",$0 ,"$141,063 ","$156,531 ",13,,,,,5,3,,,,2,0,,,,,,,,,,,0,0,2,,0
95059,1998,Emory University,5U,GA,YES,1985,Eastern,3,3,"$164,900,000 ","$117,600,000 ","$18,500,000 ",,,,10,5,3,5,3,0,4,0,4,78,4,3,8,"$1,705,000 ",15,,,15,"$5,410,179 ","$1,390,179 ",$0 ,"$4,020,000 ","$336,079 ","$1,524,810 ","$551,264 ",57,,,,,50,50,,,,26,5,,,,,,,,,,,4,0,14,,5
95062,1998,Florida State University,5U,FL,NO,1996,Eastern,1,0.6,"$112,077,647 ","$59,866,826 ","$1,402,662 ",,,,4,3,0,1,2,2,2,0,1,26,2,4,1,"$994,676 ",10,,,7,"$46,642,688 ","$45,501,688 ",$0 ,"$1,141,000 ",$0 ,"$574,089 ","$18,847 ",14,,,,,22,13,,,,15,2,,,,,,,,,,,1,0,3,,1
95063,1998,Fox Chase Cancer Center,4HRI,PA,NO,1984,Eastern,1.5,0.5,"$51,845,362 ","$36,932,867 ","$2,084,285 ",,,,1,5,0,0,1,5,0,0,0,19,0,6,0,"$8,000 ",13,,,6,"$495,508 ","$457,508 ",$0 ,"$38,000 ",$824 ,"$228,122 ",$0 ,9,,,,,12,7,,,,3,0,,,,,,,,,,,0,0,1,,0
95064,1998,Fred Hutchinson Cancer Res. Ctr.,4HRI,WA,NO,1988,Western,2,2,"$122,839,976 ","$106,772,264 ","$8,278,484 ",,,,4,12,0,2,2,10,2,0,2,97,2,12,2,"$200,000 ",65,,,16,"$2,571,802 ","$735,600 ","$1,528,452 ","$307,750 ","$272,667 ","$435,688 ","$89,460 ",27,,,,,12,7,,,,14,2,,,,,,,,,,,1,0,6,,1
95065,1998,George Mason University,5U,VA,NO,1996,Eastern,0.25,0.5,"$27,037,000 ","$13,895,828 ","$4,420,434 ",,,,3,0,1,0,1,0,1,0,0,4,1,1,1,$0 ,1,,,3,"$8,861 ","$8,861 ",$0 ,$0 ,$0 ,"$4,700 ",$0 ,8,,,,,8,4,,,,0,1,,,,,,,,,,,1,0,1,,0
95067,1998,Georgia Institute of Technology,5U,GA,NO,1990,Eastern,2,2,"$220,096,991 ","$112,189,949 ","$56,672,876 ",,,,17,1,4,1,4,0,9,0,8,99,9,4,5, ,62,,,18,"$2,305,729 ","$447,892 ",$0 ,"$1,857,837 ",$0 ,"$628,162 ","$79,965 ",115,,,,,92,14,,,,23,9,,,,,,,,,,,9,0,19,,1
95070,1998,Harvard University,5U,MA,YES,1977,Eastern,8.8,8,"$374,446,700 ","$264,529,900 ","$15,698,300 ",,,,21,23,5,10,16,13,0,0,1,359,0,29,15,"$2,812,578 ",163,,,44,"$12,089,841 ","$11,016,260 ","$28,917 ","$1,044,664 ","$3,212,015 ","$2,722,419 ","$2,177,240 ",124,,,,,150,70,,,,42,0,,,,,,,,,,,0,0,21,,3
95071,1998,Health Research Inc.,4HRI,NY,NO,1986,Eastern,2.1,0.7,"$75,800,000 ","$35,800,000 ","$5,100,000 ",,,,1,6,,,,,,,0,67,0,0,7,"$50,000 ",35,,,7,"$6,996,742 ","$6,996,742 ",$0 ,$0 ,$0 ,"$266,619 ","$22,771 ",19,,,,,7,6,,,,14,0,,,,,,,,,,,0,0,1,,2
95072,1998,Hospital for Sick Children Research,3CN,CANADA,NO,1985,Canada,2,2,"$37,786,967 ","$11,407,386 ","$3,564,808 ",,,,11,1,0,1,8,0,3,0,3,40,3,8,1,"$499,073 ",19,,,12,"$323,970 ", , , ,"$22,815 ","$406,693 ","$50,478 ",31,,,,,10,4,,,,6,3,,,,,,,,,,,3,0,3,,1
95074,1998,Houston Advanced Research Center,4HRI,TX,NO,1987,Central,1,0.5,"$10,840,992 ","$4,300,014 ","$6,540,978 ",,,,2,0,0,0,0,0,2,0,2,6,2,0,0,"$1,578,576 ",1,,,2,"$5,000 ",$0 ,$0 ,"$5,000 ",$0 ,"$76,983 ","$54,216 ",0,,,,,1,1,,,,4,1,,,,,,,,,,,1,0,1,,1
95078,1998,Idaho Research Fndtn./Univ. of Idaho,5U,ID,NO,1986,Western,1.5,1.25,"$38,783,023 ","$17,969,679 ","$6,263,478 ",,,,0,0,0,0,0,0,0,0,0,13,0,0,0,$0 ,5,,,0,"$219,967 ","$70,967 ",$0 ,"$149,000 ",$0 ,"$232,430 ","$125,887 ",21,,,,,11,6,,,,3,0,,,,,,,,,,,0,0,,,0
95082,1998,Indiana University (ARTI),5U,IN,YES,1991,Central,4,5,"$193,305,225 ","$119,133,526 ","$15,188,929 ",,,,15,10,8,5,6,5,1,0,0,101,1,11,13,"$223,991 ",39,,,25,"$1,007,882 ","$87,678 ",$0 ,"$920,204 ",$0 ,"$563,231 ","$401,847 ",61,,,,,35,18,,,,26,1,,,,,,,,,,,1,1,8,,
97023,1998,Institute of Paper Science and Tech.,4HRI,GA,NO,1997,Eastern,1,0,"$16,021,926 ","$4,181,815 ","$11,840,111 ",,,,5,1,3,0,1,1,1,0,1,7,1,2,3,"$1,082,600 ",0,,,6,$0 ,$0 ,$0 ,$0 ,$0 ,"$234,800 ",$0 ,15,,,,,14,11,,,,8,1,,,,,,,,,,,1,0,1,,0
95084,1998,Iowa State University,5U,IA,NO,1935,Central,4.5,6.25,"$181,400,000 ","$75,800,000 ","$13,700,000 ",,,,28,163,6,10,19,151,3,2,0,589,5,170,16,"$796,805 ",189,,,191,"$2,786,617 ","$985,422 ",$0 ,"$1,801,195 ","$60,632 ","$581,968 ","$327,458 ",158,,,,,91,18,,,,54,5,,,,,,,,,,,3,0,26,,10
95088,1998,Johns Hopkins University,5U,MD,YES,1973,Eastern,5.2,10,"$987,463,936 ","$839,902,435 ","$45,500,000 ",,,,62,31,27,19,15,12,20,0,19,371,20,27,46,"$5,153,929 ",149,,,93,"$5,615,209 ","$3,648,390 ",$0 ,"$1,966,819 ","$101,925 ","$2,848,250 ","$1,542,368 ",228,,,,,214,168,,,,76,5,,,,,,,,,,,5,3,18,,2
95089,1998,Kansas State University Research Fndtn.,5U,KS,NO,1942,Central,1.2,2.2,"$37,896,939 ","$23,384,798 ","$3,924,693 ",,,,7,0,5,0,2,0,0,0,0,43,0,2,5,$0 ,28,,,7,"$218,290 ","$129,324 ",$0 ,"$88,966 ","$16,104 ","$212,908 ","$106,085 ",35,,,,,24,16,,,,7,0,,,,,,,,,,,0,0,3,,1
95090,1998,Kent State University,5U,OH,NO,1989,Central,1,1,"$9,802,064 ","$9,041,950 ","$720,114 ",,,,0,3,0,2,0,1,0,0,0,16,0,1,2,$0 ,6,,,3,"$298,222 ","$28,222 ",$0 ,"$270,000 ",$0 ,"$223,186 ","$127,662 ",8,,,,,11,10,,,,4,0,,,,,,,,,,,0,0,1,,1
96014,1998,Lakehead University,3CN,P7B 5E1,NO,1995,Canada,0.5, ,"$2,709,254 ","$1,212,035 ","$647,369 ",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,0,,,0,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,3,,,,,1,1,,,,1,0,,,,,,,,,,,0,0,0,,0
95091,1998,Lehigh University,5U,CT,NO,,Eastern,1.5,1,"$23,242,767 ","$11,812,384 ","$1,785,793 ",,,,2,1,0,1,2,0,0,0,0,9,0,2,1,$0 ,7,,,3,"$187,278 ","$187,278 ",$0 ,$0 ,"$81,391 ","$45,000 ",$0 ,6,,,,,13,5,,,,6,0,,,,,,,,,,,0,0,1,,0
95093,1998,Louisiana State University,5U,LA,NO,1986,Central,1,1,"$41,842,198 ","$20,327,772 ","$2,530,000 ",,,,2,1,1,1,0,0,1,0,1,25,1,0,2, ,13,,,3,"$468,174 ","$38,925 ",$0 ,"$429,249 ","$54,948 ","$130,700 ","$26,864 ",25,,,,,29,20,,,,38,1,,,,,,,,,,,1,0,10,,2
96017,1998,Loyola University Medical Center,5U,IL,YES,,Central,0,0,"$23,400,000 ","$14,500,000 ","$4,000,000 ",,,,0,7,0,7,0,0,0,0,0,31,0,0,7,"$100,000 ",6,,,7,"$225,000 ",$0 ,$0 ,"$225,000 ",$0 ,"$44,000 ",$0 ,8,,,,,4,4,,,,0,0,,,,,,,,,,,0,0,0,,0
96041,1998,M.D. Anderson Cancer Center,4HRI,TX,NO,1987,Central,4,2.6,"$141,260,451 ","$63,073,959 ","$15,274,728 ",,,,12,1,3,0,7,1,2,0,0,100,2,8,3,"$1,852,124 ",24,,,13,"$3,416,603 ","$809,352 ",$0 ,"$2,607,251 ",$0 ,"$830,136 ","$422,839 ",60,,,,,26,12,,,,17,1,,,,,,,,,,,1,0,6,,1
95096,1998,Massachusetts General Hospital,4HRI,MA,NO,1976,Eastern,3,10.75,"$215,766,000 ","$130,096,000 ","$39,130,000 ",,,,17,22,7,6,8,15,2,1,1,189,3,23,13,"$1,131,710 ",48,,,39,"$1,762,962 ","$842,298 ",$0 ,"$920,664 ","$35,000 ","$4,498,334 ","$3,022,227 ",145,,,,,140,64,,,,57,3,,,,,,,,,,,2,0,16,,0
95097,1998,Massachusetts Inst. of Technology (MIT),5U,MA,NO,1940,Eastern,14,15,"$761,400,000 ","$649,800,000 ","$74,000,000 ",,,,62,33,,,,,,,10,560,19,41,35, ,267,,,95,"$18,614,834 ","$10,910,420 ","$825,000 ","$6,879,414 ","$567,843 ","$5,120,000 ","$2,340,000 ",356,,,,,372,240,,,,126,19,,,,,,,,,,,16,2,119,,3
95098,1998,Mayo Foundation,4HRI,MN,YES,1986,Central,9.7,7,"$206,500,000 ","$75,000,000 ","$34,400,000 ",,,,16,21,3,12,11,9,2,0,2,289,2,20,15,"$878,355 ",128,,,37,"$4,891,663 ","$3,457,311 ",$0 ,"$1,434,352 ","$231,609 ","$933,088 ","$198,873 ",97,,,,,64,43,,,,26,2,,,,,,,,,,,0,0,7,,
95099,1998,McGill University,3CN,H3A 2A7,YES,1990,Canada,3,4,"$128,333,096 ","$56,038,785 ","$16,112,933 ",,,,,,,,,,,,2,82,,,, ,32,,,15,"$461,535 ", , , , ,"$435,279 ", ,104,,,,,33,33,,,,,2,,,,,,,,,,,2,2,3,,
97007,1998,McMaster University,3CN,L8S 4L8,YES,1987,Canada,1,4,"$53,268,357 ","$20,757,792 ","$12,229,490 ",,,,2,3,2,3,0,0,0,0,0,53,0,0,5,"$53,829 ",53,,,5,"$291,444 ","$291,444 ",$0 ,$0 ,$927 ,$927 ,$927 ,15,,,,,1,1,,,,0,1,,,,,,,,,,,1,0,4,,1
95101,1998,Medical College of Ohio,5U,OH,YES,1983,Central,1,2,"$11,129,832 ","$8,145,365 ","$664,918 ",,,,1,0,0,0,1,0,0,0,0,12,0,1,0,"$649,317 ",6,,,1,"$32,026 ","$32,026 ",$0 ,$0 ,$0 ,"$66,040 ","$25,909 ",4,,,,,8,3,,,,6,0,,,,,,,,,,,0,0,0,,0
95103,1998,Medical Univ. of South Carolina,5U,SC,YES,,Eastern,1.5,1.7,"$68,745,282 ","$36,859,558 ","$10,567,132 ",,,,4,1,0,0,3,1,1,0,0,17,1,4,0,"$3,701,428 ",8,,,5,"$46,870 ","$16,870 ",$0 ,"$30,000 ",$0 ,"$245,321 ","$60,793 ",55,,,,,22,9,,,,3,0,,,,,,,,,,,0,0,3,,1
95107,1998,Michigan State University,5U,MI,YES,1992,Central,2.5,1,"$193,611,000 ","$81,146,000 ","$7,250,000 ",,,,20,6,5,0,14,6,1,0,0,118,1,20,5,"$1,450,000 ",41,,,26,"$24,336,872 ","$24,086,872 ",$0 ,"$250,000 ",$0 ,"$809,033 ","$363,863 ",68,,,,,67,37,,,,61,1,,,,,,,,,,,1,1,12,,2
95108,1998,Michigan Technological University,5U,MI,NO,1988,Central,2,1,"$26,500,000 ","$13,900,000 ","$3,700,000 ",,,,5,6,0,0,5,6,0,0,0,36,0,11,0,"$59,500 ",13,,,11,"$166,846 ","$166,846 ",$0 ,$0 ,$0 ,"$101,839 ","$1,050 ",25,,,,,4,4,,,,0,0,,,,,,,,,,,0,0,3,,
95109,1998,Mississippi State University,5U,MS,NO,1995,Central,0.5,0,"$47,712,143 ","$38,717,179 ","$7,108,082 ",,,,7,1,3,0,1,1,3,0,0,23,3,2,3,$0 ,10,,,8,"$169,958 ","$169,958 ",$0 ,$0 ,$0 ,"$37,165 ",$0 ,21,,,,,9,9,,,,8,1,,,,,,,,,,,0,0,4,,7
95110,1998,Montana State University,5U,MT,NO,1980,Western,1.5,0,"$51,900,000 ","$35,700,000 ","$9,000,000 ",,,,3,0,3,0,0,0,0,0,0,28,0,0,3,"$250,000 ",16,,,3,"$187,750 ","$45,800 ",$0 ,"$141,950 ","$12,825 ","$122,400 ","$76,740 ",7,,,,,15,7,,,,1,0,,,,,,,,,,,0,0,12,,0
95050,1998,Mount Sinai School of Medicine of NYU,5U,NY,YES,1991,Eastern,0.5,1,"$116,175,242 ","$83,343,176 ","$7,084,446 ",,,,0,2,0,2,0,0,0,0,0,2,0,0,2,$0 ,7,,,2,"$809,491 ","$807,491 ",$0 ,"$2,000 ","$112,800 ","$763,299 ",$0 ,17,,,,,9,9,,,,10,0,,,,,,,,,,,0,,,,0
95113,1998,National Jewish Med. and Res. Ctr.,4HRI,CO,NO,1994,Western,1.25,0.25,"$31,125,255 ","$24,421,691 ","$6,703,564 ",,,,3,0,0,0,3,0,0,0,0,25,0,3,0,"$126,116 ",13,,,3,"$483,711 ","$18,594 ",$0 ,"$465,117 ",$479 ,"$192,903 ","$161,755 ",12,,,,,9,7,,,,5,0,,,,,,,,,,,0,0,2,,0
95116,1998,New Jersey Institute of Technology,5U,NJ,NO,1990,Eastern,1.5,0,"$40,000,000 ","$21,000,000 ","$1,200,000 ",,,,6,0,1,0,2,0,3,0,1,8,3,2,1,"$315,000 ",2,,,6,"$22,500 ","$20,000 ",$0 ,"$2,500 ",$0 ,"$125,000 ","$12,500 ",39,,,,,25,10,,,,3,3,,,,,,,,,,,2,0,5,,0
95118,1998,New Mexico State University,5U,NM,NO,1990,Western,1,0,"$62,718,877 ","$58,517,781 ","$3,571,743 ",,,,0,1,0,1,0,0,0,0,0,17,0,0,1,"$135,000 ",2,,,1,"$13,720 ","$13,720 ",$0 ,$0 ,$0 ,"$74,850 ",$0 ,5,,,,,9,6,,,,4,0,,,,,,,,,,,0,0,1,,2
95120,1998,New York Medical College,5U,NY,YES,1994,Eastern,1,0.5,"$23,866,247 ","$15,493,285 ","$4,058,355 ",,,,5,0,1,0,2,0,2,0,0,10,2,2,1,"$289,405 ",6,,,5,"$108,891 ", , , ,$0 ,"$43,722 ","$28,956 ",10,,,,,4,2,,,,1,0,,,,,,,,,,,0,,,,0
95121,1998,New York University,5U,NY,YES,1989,Eastern,4.5, ,"$139,013,000 ","$101,426,000 ","$9,000,000 ",,,,,,,,,,,,,,,,,"$5,000,000 ",18,,,,"$2,500,000 ", , , , ,"$868,000 ","$457,000 ",46,,,,,73,,,,,37,0,,,,,,,,,,,0,0,9,,1
95123,1998,North Carolina State University,5U,NC,NO,1984,Eastern,4,2,"$379,856,085 ","$100,164,362 ","$50,003,809 ",,,,26,13,15,6,6,7,5,0,4,474,5,13,21,"$8,500,000 ",48,,,39,"$4,281,109 ","$3,343,467 ","$377,889 ","$559,753 ",$0 ,"$1,114,644 ","$527,847 ",101,,,,,48,31,,,,29,5,,,,,,,,,,,4,0,17,,4
95124,1998,North Dakota State University,5U,ND,NO,1995,Central,1,1,"$40,007,000 ","$9,787,000 ","$1,449,000 ",,,,0,10,0,1,0,9,0,0,0,43,0,9,1,$0 ,32,,,10,"$1,103,800 ","$1,079,516 ",$0 ,"$24,284 ","$1,954 ","$125,500 ","$6,602 ",29,,,,,6,6,,,,3,0,,,,,,,,,,,0,0,1,,7
