year2,state,fage4,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1984,33,d) 3,1223,1256,13001,12555,45,3.4,203,15.2,2943,311,2632,2.5,23.4,2050,1117,933,8.9,16.3,893,7.1,32.6,0,159,159,951
1984,33,e) 4,1097,1123,9507,9032,36,3.1,143,12.2,2445,218,2227,2.4,27.1,1495,675,820,7.5,16.6,950,10.5,33.2,0,99,99,422
1984,33,f) 5,1127,1160,11801,10942,44,3.7,127,10.6,3185,214,2971,2,29.1,1466,754,712,6.9,13.4,1719,15.7,26.8,0,94,94,584
1984,33,g) 6 to 10,2115,2421,24654,24159,131,5.3,235,9.5,4940,896,4044,3.7,20.4,3949,1392,2557,5.8,16.3,991,4.1,32.6,0,151,151,738
1984,33,l) Left Censored,8378,10494,271656,261029,393,3.7,778,7.3,44446,12835,31611,4.9,17,23192,8792,14400,3.4,8.9,21254,8.1,17.8,0,436,441,2755
1984,34,a) 0,15373,15456,82047,41122,15366,198.8,0,0,81851,81851,0,199,199,0,0,0,0,0,81851,199,0,0,,,
1984,34,b) 1,11278,11365,78396,75148,40,0.3,2573,20.3,24340,494,23846,0.7,32.4,17843,8972,8871,11.9,23.7,6497,8.7,47.4,0,1778,1778,6516
1984,34,c) 2,9762,10019,84989,84325,361,3.4,1726,16.1,19428,2030,17398,2.4,23,18099,8494,9605,10.1,21.5,1329,1.5,43,0,1265,1265,6165
1984,34,d) 3,8461,8682,77634,79065,295,3.2,1216,13.3,16576,2022,14554,2.6,21,19438,10403,9035,13.2,24.6,-2862,-3.6,42,0,853,853,8394
1984,34,e) 4,7917,8100,70225,68356,274,3.2,1074,12.6,15102,2657,12445,3.9,22.1,11364,4857,6507,7.1,16.6,3738,5.5,33.2,0,740,741,3400
1984,34,f) 5,7361,7563,59591,60897,246,3.1,959,12.1,12124,1093,11031,1.8,19.9,14735,8871,5864,14.6,24.2,-2611,-4.3,39.8,0,664,666,3787
1984,34,g) 6 to 10,13769,14947,147477,144265,578,3.7,1562,10.1,29451,4048,25403,2.8,20.4,23026,8793,14233,6.1,16,6425,4.4,32,0,1021,1021,4775
1984,34,l) Left Censored,65919,83659,2157463,2127795,2858,3.3,6420,7.5,311658,85565,226093,4,14.6,252323,75249,177074,3.5,11.9,59335,2.7,23.8,0,3684,3703,21074
1984,35,a) 0,3441,3457,17422,8726,3442,199.1,0,0,17392,17392,0,199.3,199.3,0,0,0,0,0,17392,199.3,0,0,,,
1984,35,b) 1,2412,2486,20003,20499,18,0.6,776,26.9,5650,440,5210,2.1,27.6,6642,3284,3358,16,32.4,-992,-4.8,55.2,0,596,596,2670
1984,35,c) 2,1821,1873,15605,16673,82,3.9,505,24.1,3464,465,2999,2.8,20.8,5600,2750,2850,16.5,33.6,-2136,-12.8,41.6,0,391,395,2131
1984,35,d) 3,1787,1854,14636,15026,54,2.7,336,16.8,3014,236,2778,1.6,20.1,3794,1830,1964,12.2,25.2,-780,-5.1,40.2,0,254,254,1350
1984,35,e) 4,1695,1763,14677,14732,92,5,248,13.5,3190,598,2592,4.1,21.7,3300,1367,1933,9.3,22.4,-110,-0.7,43.4,0,182,183,1088
1984,35,f) 5,1545,1641,14666,14910,55,3.1,279,15.9,3050,321,2729,2.2,20.5,3538,1493,2045,10,23.7,-488,-3.2,41,0,180,180,977
1984,35,g) 6 to 10,2661,2986,25544,25711,150,4.9,346,11.2,4795,826,3969,3.2,18.6,5128,1691,3437,6.6,19.9,-333,-1.3,37.2,0,220,220,1041
1984,35,l) Left Censored,8977,12374,230955,227953,569,4.5,1078,8.5,36203,12716,23487,5.6,15.9,30199,8646,21553,3.8,13.2,6004,2.7,26.4,0,539,539,3073
1984,36,a) 0,36014,36211,184335,92403,36064,199.2,0,0,183865,183865,0,199,199,0,0,0,0,0,183865,199,0,0,,,
1984,36,b) 1,26668,26948,185903,178218,102,0.3,6436,21.3,59573,1923,57650,1.1,33.4,44203,25447,18756,14.3,24.8,15370,8.6,49.6,0,4648,4649,20625
1984,36,c) 2,22211,22760,180165,182195,724,2.9,4215,17.2,38950,4808,34142,2.6,21.4,43009,22456,20553,12.3,23.6,-4059,-2.2,42.8,0,3196,3199,18066
1984,36,d) 3,19409,19918,181838,187312,596,2.8,3093,14.6,31539,3402,28137,1.8,16.8,42487,15012,27475,8,22.7,-10948,-5.9,33.6,0,2374,2377,12109
1984,36,e) 4,17373,17753,161831,161518,531,2.8,2578,13.7,28656,2251,26405,1.4,17.7,28030,13826,14204,8.6,17.4,626,0.3,34.8,0,1952,1952,11059
1984,36,f) 5,16162,16671,132212,134643,450,2.6,2264,12.9,24889,2929,21960,2.2,18.5,29751,10325,19426,7.7,22.1,-4862,-3.6,37,0,1613,1613,7407
1984,36,g) 6 to 10,30990,34481,357566,357529,1179,3.3,3969,11.1,59176,9053,50123,2.5,16.6,59101,23774,35327,6.6,16.5,75,0.1,33,0,2740,2749,14691
1984,36,l) Left Censored,156253,194176,4824995,4804892,5273,2.6,15812,7.9,631597,161520,470077,3.4,13.1,591393,176149,415244,3.7,12.3,40204,0.8,24.6,0,9736,9764,77909
1984,37,a) 0,14528,14642,71293,36100,14327,195.7,0,0,70387,70387,0,195,195,0,0,0,0,0,70387,195,0,0,,,
1984,37,b) 1,8365,8510,56907,57029,36,0.4,1178,13,15689,556,15133,1,27.5,15934,4371,11563,7.7,27.9,-245,-0.4,55,0,60,60,324
1984,37,c) 2,6556,6800,56147,54018,248,3.5,930,13,13936,1800,12136,3.3,25.8,9678,4671,5007,8.6,17.9,4258,7.9,35.8,0,54,55,350
1984,37,d) 3,5736,5965,59338,57662,171,2.8,486,8,11199,919,10280,1.6,19.4,7847,2852,4995,4.9,13.6,3352,5.8,27.2,0,25,25,174
1984,37,e) 4,5137,5335,44563,42462,137,2.6,361,6.7,9932,1519,8413,3.6,23.4,5730,2187,3543,5.2,13.5,4202,9.9,27,0,15,16,88
1984,37,f) 5,5047,5332,47693,45570,152,2.9,332,6.2,10121,1342,8779,2.9,22.2,5874,1786,4088,3.9,12.9,4247,9.3,25.8,0,21,21,149
1984,37,g) 6 to 10,9798,11164,108207,105656,336,3,676,6.1,18905,2287,16618,2.2,17.9,13802,3490,10312,3.3,13.1,5103,4.8,26.2,0,16,18,197
1984,37,l) Left Censored,42265,61708,1690366,1638978,2162,3.5,2652,4.3,237241,47997,189244,2.9,14.5,134464,36237,98227,2.2,8.2,102777,6.3,16.4,0,39,44,467
1984,38,a) 0,1593,1601,7750,3885,1589,198.5,0,0,7731,7731,0,199,199,0,0,0,0,0,7731,199,0,0,,,
1984,38,b) 1,1103,1163,8076,8332,45,3.5,315,24.2,2484,985,1499,11.8,29.8,2996,1324,1672,15.9,36,-512,-6.2,59.6,0,210,210,883
1984,38,c) 2,972,990,6058,6277,38,3.5,209,19.4,1167,294,873,4.7,18.6,1605,749,856,11.9,25.6,-438,-7,37.2,0,152,152,541
1984,38,d) 3,846,878,7141,7313,27,2.8,182,19,1259,156,1103,2.1,17.2,1603,894,709,12.2,21.9,-344,-4.7,34.4,0,120,120,621
1984,38,e) 4,812,835,5604,5853,19,2.1,144,16.1,868,45,823,0.8,14.8,1365,681,684,11.6,23.3,-497,-8.5,29.6,0,88,88,417
1984,38,f) 5,802,840,5929,6090,30,3.4,117,13.3,942,157,785,2.6,15.5,1263,510,753,8.4,20.7,-321,-5.2,31,0,71,71,273
1984,38,g) 6 to 10,1477,1598,11104,11263,56,3.4,195,11.7,1572,303,1269,2.7,14,1890,777,1113,6.9,16.8,-318,-2.8,28,0,111,112,455
1984,38,l) Left Censored,6492,8392,122441,122893,266,3.1,658,7.7,13571,2561,11010,2.1,11,14475,4931,9544,4,11.8,-904,-0.8,22,0,302,304,1866
1984,39,a) 0,17104,17225,97717,49097,17115,198.7,0,0,97241,97241,0,198.1,198.1,0,0,0,0,0,97241,198.1,0,0,,,
1984,39,b) 1,11247,11476,83947,81803,67,0.5,2766,21.5,24639,1844,22795,2.3,30.1,20351,11462,8889,14,24.9,4288,5.2,49.8,0,2025,2032,8660
1984,39,c) 2,9963,10393,77221,78115,395,3.5,1940,17.3,17073,2517,14556,3.2,21.9,18860,9655,9205,12.4,24.1,-1787,-2.2,43.8,0,1462,1468,6928
1984,39,d) 3,8969,9407,96497,94280,339,3.4,1367,13.8,18318,2300,16018,2.4,19.4,13883,6288,7595,6.7,14.7,4435,4.7,29.4,0,977,977,4334
1984,39,e) 4,8189,8669,67758,67168,348,3.8,1162,12.8,13246,1653,11593,2.5,19.7,12066,4905,7161,7.3,18,1180,1.7,36,0,809,809,3423
1984,39,f) 5,7953,8409,76054,75191,322,3.7,1101,12.5,13788,1405,12383,1.9,18.3,12062,5442,6620,7.2,16,1726,2.3,32,0,787,787,3710
1984,39,g) 6 to 10,15666,18514,177266,176708,845,4.4,1932,10.2,31063,5641,25422,3.2,17.6,29947,10961,18986,6.2,16.9,1116,0.7,33.8,0,1138,1150,6210
1984,39,l) Left Censored,78968,114371,2891434,2851423,3970,3.4,8532,7.3,379594,80894,298700,2.8,13.3,299572,86666,212906,3,10.5,80022,2.8,21,0,4212,4279,23829
1984,40,a) 0,8283,8335,41725,20921,8285,198.8,0,0,41609,41609,0,198.9,198.9,0,0,0,0,0,41609,198.9,0,0,,,
1984,40,b) 1,5497,5585,35347,37350,36,0.6,1886,28.8,9112,522,8590,1.4,24.4,13118,7793,5325,20.9,35.1,-4006,-10.7,48.8,0,1464,1464,6338
1984,40,c) 2,5117,5303,40620,43162,193,3.3,1419,23.9,8058,1361,6697,3.2,18.7,13141,7379,5762,17.1,30.4,-5083,-11.7,37.4,0,1129,1129,5882
1984,40,d) 3,4146,4315,35544,37563,154,3.3,958,20.3,6349,921,5428,2.5,16.9,10387,5052,5335,13.4,27.7,-4038,-10.8,33.8,0,768,770,4196
1984,40,e) 4,3707,3848,30549,32974,102,2.5,655,15.9,5361,753,4608,2.3,16.3,10211,4419,5792,13.4,31,-4850,-14.7,32.6,0,503,503,3301
1984,40,f) 5,3391,3584,28336,29733,124,3.3,554,14.6,4586,768,3818,2.6,15.4,7380,3095,4285,10.4,24.8,-2794,-9.4,30.8,0,411,411,2336
1984,40,g) 6 to 10,5763,6514,60378,62198,228,3.3,823,12.1,9556,1906,7650,3.1,15.4,13195,5122,8073,8.2,21.2,-3639,-5.8,30.8,0,579,581,3395
1984,40,l) Left Censored,22197,30985,643450,650326,1343,4.3,2483,7.9,88365,25558,62807,3.9,13.6,102116,28690,73426,4.4,15.7,-13751,-2.1,27.2,0,1356,1361,7742
1984,41,a) 0,7249,7277,35953,18033,7225,198.6,0,0,35841,35841,0,198.8,198.8,0,0,0,0,0,35841,198.8,0,0,,,
1984,41,b) 1,4553,4706,33887,35032,33,0.6,1397,25.8,9473,526,8947,1.5,27,11762,5103,6659,14.6,33.6,-2289,-6.6,54,0,1082,1082,4254
1984,41,c) 2,4064,4204,32380,31972,202,4.5,838,18.5,8574,1607,6967,5,26.8,7758,4261,3497,13.3,24.3,816,2.5,48.6,0,643,643,3085
1984,41,d) 3,3754,3910,31162,31026,173,4.2,675,16.2,6328,1033,5295,3.3,20.4,6056,3002,3054,9.7,19.5,272,0.9,39,0,512,512,2439
1984,41,e) 4,3543,3680,26086,25806,173,4.5,554,14.3,5662,566,5096,2.2,21.9,5102,2461,2641,9.5,19.8,560,2.1,39.6,0,397,397,1852
1984,41,f) 5,3103,3245,25644,25132,179,5.3,471,13.9,5866,916,4950,3.6,23.3,4842,2084,2758,8.3,19.3,1024,4,38.6,0,327,330,1485
1984,41,g) 6 to 10,5736,6468,60401,59918,333,5,822,12.3,11302,1520,9782,2.5,18.9,10336,3570,6766,6,17.3,966,1.6,34.6,0,523,523,2496
1984,41,l) Left Censored,20490,28271,544101,538701,1281,4.5,2303,8,76574,15011,61563,2.8,14.2,65774,20378,45396,3.8,12.2,10800,2,24.4,0,1239,1247,6833
1984,42,a) 0,18776,18924,107663,53977,18833,199,0,0,107372,107372,0,198.9,198.9,0,0,0,0,0,107372,198.9,0,0,,,
1984,42,b) 1,12756,12962,97776,95966,78,0.5,3060,21.1,27268,1274,25994,1.3,28.4,23648,12583,11065,13.1,24.6,3620,3.8,49.2,0,2148,2150,9205
1984,42,c) 2,11012,11438,107679,106249,338,2.7,2035,16.5,25885,7597,18288,7.2,24.4,23024,12954,10070,12.2,21.7,2861,2.7,43.4,0,1392,1398,8796
1984,42,d) 3,9618,10015,97198,98372,326,3.1,1495,14.1,18606,2352,16254,2.4,18.9,20954,12105,8849,12.3,21.3,-2348,-2.4,37.8,0,1066,1067,10230
1984,42,e) 4,9173,9491,76999,76615,284,2.8,1288,12.9,13872,1563,12309,2,18.1,13103,6231,6872,8.1,17.1,769,1,34.2,0,902,903,4671
1984,42,f) 5,8863,9384,79111,78842,336,3.4,1201,12.2,14643,2238,12405,2.8,18.6,14104,6040,8064,7.7,17.9,539,0.7,35.8,0,802,802,4003
1984,42,g) 6 to 10,17478,20200,212121,209983,849,4.1,2193,10.5,35240,6105,29135,2.9,16.8,30964,11910,19054,5.7,14.7,4276,2.1,29.4,0,1325,1331,5914
1984,42,l) Left Censored,91218,125125,3178822,3147477,4219,3.3,9943,7.8,420029,93877,326152,3,13.3,357338,113754,243584,3.6,11.4,62691,1.9,22.8,0,5282,5335,33452
1984,44,a) 0,2036,2041,10061,5050,2027,198.6,0,0,10023,10023,0,198.5,198.5,0,0,0,0,0,10023,198.5,0,0,,,
1984,44,b) 1,1349,1361,9335,8789,4,0.3,311,20.5,2878,,,,32.7,1785,903,882,10.3,20.3,1093,12.4,40.6,1,235,236,580
1984,44,c) 2,1122,1151,9532,9265,35,2.8,188,15.3,2226,191,2035,2.1,24,1691,918,773,9.9,18.3,535,5.7,36.6,0,138,138,692
1984,44,d) 3,1003,1020,9012,8940,34,3.2,147,13.6,1770,170,1600,1.9,19.8,1625,653,972,7.3,18.2,145,1.6,36.4,0,124,124,561
1984,44,e) 4,936,965,7469,7330,39,3.9,132,13.1,1520,218,1302,3,20.7,1242,472,770,6.4,16.9,278,3.8,33.8,0,96,96,389
1984,44,f) 5,930,962,8721,8333,33,3.3,116,11.6,2062,,,,24.7,1285,599,686,7.2,15.4,777,9.3,30.8,1,89,89,528
1984,44,g) 6 to 10,1789,1916,19983,19975,61,3.1,219,11,3529,615,2914,3.1,17.7,3512,1059,2453,5.3,17.6,17,0.1,35.2,0,141,142,583
1984,44,l) Left Censored,9645,11468,278413,275031,281,2.4,867,7.4,35523,7698,27825,2.8,12.9,28759,9026,19733,3.3,10.5,6764,2.4,21,0,500,502,3057
1984,45,a) 0,6908,6960,37697,19064,6815,195.8,0,0,37267,37267,0,195.5,195.5,0,0,0,0,0,37267,195.5,0,0,,,
1984,45,b) 1,4250,4333,33674,31493,24,0.5,507,11.1,10264,1652,8612,5.2,32.6,5901,2207,3694,7,18.7,4363,13.9,37.4,1,29,29,
1984,45,c) 2,3440,3572,30666,30092,118,3.1,498,13.3,7292,856,6436,2.8,24.2,6143,3139,3004,10.4,20.4,1149,3.8,40.8,0,20,21,236
1984,45,d) 3,2889,3029,28087,27463,88,2.8,336,10.8,5931,763,5168,2.8,21.6,4682,1844,2838,6.7,17,1249,4.6,34,0,10,10,113
1984,45,e) 4,2663,2781,23983,22669,112,4,206,7.4,5577,821,4756,3.6,24.6,2949,1179,1770,5.2,13,2628,11.6,26,1,2,2,
1984,45,f) 5,2454,2607,21736,20775,73,2.8,164,6.3,4213,414,3799,2,20.3,2291,609,1682,2.9,11,1922,9.3,22,0,9,10,47
1984,45,g) 6 to 10,4797,5468,46884,46519,223,4.1,452,8.3,8774,1406,7368,3,18.9,8043,3085,4958,6.6,17.3,731,1.6,34.6,0,15,15,126
1984,45,l) Left Censored,20366,29356,756122,741545,1174,4,1674,5.7,100057,25036,75021,3.4,13.5,70903,21251,49652,2.9,9.6,29154,3.9,19.2,0,42,43,500
1984,46,a) 0,1634,1637,7562,3799,1623,198.3,0,0,7527,7527,0,198.1,198.1,0,0,0,0,0,7527,198.1,0,0,,,
1984,46,b) 1,1012,1066,6872,6956,39,3.2,343,28,1960,349,1611,5,28.2,2127,1084,1043,15.6,30.6,-167,-2.4,56.4,0,240,240,850
1984,46,c) 2,873,899,5357,5754,36,3.7,178,18.3,730,87,643,1.5,12.7,1524,792,732,13.8,26.5,-794,-13.8,25.4,0,116,116,517
1984,46,d) 3,806,824,6011,5784,28,3.2,124,14.2,1417,132,1285,2.3,24.5,962,538,424,9.3,16.6,455,7.9,33.2,0,78,78,351
1984,46,e) 4,783,798,4897,5061,39,4.5,166,19.2,1001,266,735,5.3,19.8,1329,897,432,17.7,26.3,-328,-6.5,39.6,0,94,94,390
1984,46,f) 5,723,750,5508,5597,29,3.6,141,17.5,970,99,871,1.8,17.3,1148,637,511,11.4,20.5,-178,-3.2,34.6,0,78,78,299
1984,46,g) 6 to 10,1524,1685,11220,11611,62,3.5,228,12.9,1608,252,1356,2.2,13.8,2390,1119,1271,9.6,20.6,-782,-6.8,27.6,0,128,129,543
1984,46,l) Left Censored,6911,8600,127715,125921,293,3.3,688,7.8,16663,2908,13755,2.3,13.2,13075,4571,8504,3.6,10.4,3588,2.8,20.8,0,333,334,1901
1984,47,a) 0,10135,10182,56702,28415,10135,199.1,0,0,56574,56574,0,199.1,199.1,0,0,0,0,0,56574,199.1,0,0,,,
1984,47,b) 1,6020,6111,45509,46178,39,0.6,1918,27.1,12977,621,12356,1.3,28.1,14314,8922,5392,19.3,31,-1337,-2.9,56.2,0,1505,1505,7093
1984,47,c) 2,4848,5056,45274,45922,178,3.2,1186,21.3,10186,1771,8415,3.9,22.2,11481,6040,5441,13.2,25,-1295,-2.8,44.4,0,904,916,4448
1984,47,d) 3,4046,4229,40637,40454,159,3.5,814,17.9,8568,1064,7504,2.6,21.2,8202,4613,3589,11.4,20.3,366,0.9,40.6,0,639,641,3552
1984,47,e) 4,3856,4020,33789,33665,135,3.2,644,15.1,6706,617,6089,1.8,19.9,6457,3148,3309,9.4,19.2,249,0.7,38.4,0,479,483,2375
1984,47,f) 5,3690,3901,37126,38567,143,3.5,518,12.7,7520,1185,6335,3.1,19.5,10402,2981,7421,7.7,27,-2882,-7.5,39,0,394,395,2368
1984,47,g) 6 to 10,7329,8449,91993,89175,396,4.5,989,11.3,18578,2761,15817,3.1,20.8,12942,5364,7578,6,14.5,5636,6.3,29,0,625,628,3113
1984,47,l) Left Censored,31134,44320,1138873,1125645,1895,4.2,3688,8.2,160158,38188,121970,3.4,14.2,133701,41928,91773,3.7,11.9,26457,2.3,23.8,0,1890,1902,12182
1984,48,a) 0,39399,39872,242799,121805,39665,199,0,0,241989,241989,0,198.7,198.7,0,0,0,0,0,241989,198.7,0,0,,,
1984,48,b) 1,27496,28012,224479,223109,200,0.6,8634,26.6,72762,3600,69162,1.6,32.6,70023,42224,27799,18.9,31.4,2739,1.2,62.8,0,6623,6623,33568
1984,48,c) 2,23915,25131,215291,219811,949,3.4,6376,22.8,55942,6379,49563,2.9,25.5,64981,36731,28250,16.7,29.6,-9039,-4.1,51,0,4852,4862,28041
1984,48,d) 3,29415,30849,296726,303037,931,2.8,5779,17.3,63966,6857,57109,2.3,21.1,76588,37717,38871,12.4,25.3,-12622,-4.2,42.2,0,4552,4563,30485
1984,48,e) 4,9315,10034,96035,97318,320,3,1651,15.4,20592,3482,17110,3.6,21.2,23157,10592,12565,10.9,23.8,-2565,-2.6,42.4,0,1174,1186,8123
1984,48,f) 5,16384,17914,185833,187695,605,3.2,2639,13.9,37348,4081,33267,2.2,19.9,41071,19090,21981,10.2,21.9,-3723,-2,39.8,0,1901,1907,12682
1984,48,g) 6 to 10,26664,31235,341288,343791,1452,4.5,4054,12.5,70394,15433,54961,4.5,20.5,75400,26732,48668,7.8,21.9,-5006,-1.4,41,0,2573,2593,14933
1984,48,l) Left Censored,91505,148784,3784604,3769638,8068,5.3,13512,8.9,604671,218473,386198,5.8,16,574739,166822,407917,4.4,15.2,29932,0.8,30.4,0,6229,6294,44349
1984,49,a) 0,3285,3329,21112,10666,3302,198.4,0,0,20893,20893,0,195.9,195.9,0,0,0,0,0,20893,195.9,0,0,,,
1984,49,b) 1,2140,2207,19552,20765,23,0.9,682,26.7,5320,679,4641,3.3,25.6,7746,3533,4213,17,37.3,-2426,-11.7,51.2,0,497,497,2383
1984,49,c) 2,1961,2054,17077,17545,91,4,471,20.9,4439,1027,3412,5.9,25.3,5374,2460,2914,14,30.6,-935,-5.3,50.6,0,360,360,1991
1984,49,d) 3,1672,1772,17157,17337,57,3,326,17.1,3775,412,3363,2.4,21.8,4135,2111,2024,12.2,23.9,-360,-2.1,43.6,0,240,240,1485
1984,49,e) 4,1491,1578,12873,12607,73,4.4,261,15.6,3064,538,2526,4.3,24.3,2532,1387,1145,11,20.1,532,4.2,40.2,0,187,187,1059
1984,49,f) 5,1531,1652,14092,14072,94,5.5,232,13.5,2955,437,2518,3.1,21,2914,1177,1737,8.4,20.7,41,0.3,41.4,0,153,153,803
1984,49,g) 6 to 10,2694,2996,29642,29579,153,5,319,10.4,5509,928,4581,3.1,18.6,5382,2202,3180,7.4,18.2,127,0.4,36.4,0,178,178,1337
1984,49,l) Left Censored,9630,13569,317644,311081,626,4.5,1073,7.8,45891,8839,37052,2.8,14.8,32764,10623,22141,3.4,10.5,13127,4.3,21,0,530,531,3137
1984,50,a) 0,1637,1647,7888,3963,1632,198.2,0,0,7850,7850,0,198.1,198.1,0,0,0,0,0,7850,198.1,0,0,,,
1984,50,b) 1,1085,1094,5627,5705,9,0.7,234,19.3,1497,69,1428,1.2,26.2,1653,855,798,15,29,-156,-2.8,52.4,0,159,159,717
1984,50,c) 2,934,957,6412,6303,27,2.6,160,15.6,1547,113,1434,1.8,24.5,1329,646,683,10.2,21.1,218,3.4,42.2,0,120,120,506
1984,50,d) 3,803,816,5853,5776,24,2.8,111,12.9,1187,73,1114,1.3,20.6,1033,529,504,9.2,17.9,154,2.7,35.8,0,90,90,395
1984,50,e) 4,693,707,4812,4688,25,3.4,100,13.5,1010,64,946,1.4,21.5,761,377,384,8,16.2,249,5.3,32.4,0,72,72,253
1984,50,f) 5,646,661,4986,4906,23,3.3,86,12.4,995,92,903,1.9,20.3,834,387,447,7.9,17,161,3.3,34,0,62,62,298
1984,50,g) 6 to 10,1356,1504,14072,13890,58,3.7,183,11.7,2261,292,1969,2.1,16.3,1896,916,980,6.6,13.7,365,2.6,27.4,0,120,120,441
1984,50,l) Left Censored,5151,6302,123814,122213,212,3.3,451,7,14269,3025,11244,2.5,11.7,11067,3700,7367,3,9.1,3202,2.6,18.2,0,276,278,1680
1984,51,a) 0,10052,10108,52588,26295,10106,200,0,0,52586,52586,0,200,200,0,0,0,0,0,52586,200,0,0,,,
1984,51,b) 1,6497,6587,46012,46407,38,0.5,2469,31.4,14121,796,13325,1.7,30.4,14911,10721,4190,23.1,32.1,-790,-1.7,60.8,0,1500,1500,6288
1984,51,c) 2,5647,5857,53093,54126,173,2.6,1574,23.8,12556,2101,10455,3.9,23.2,14622,8907,5715,16.5,27,-2066,-3.8,46.4,0,976,976,5670
1984,51,d) 3,4967,5222,54186,54537,147,2.6,1159,20.1,10896,887,10009,1.6,20,11597,7095,4502,13,21.3,-701,-1.3,40,0,714,715,3292
1984,51,e) 4,4542,4700,40883,41080,161,3.1,998,19.4,8247,741,7506,1.8,20.1,8640,5649,2991,13.8,21,-393,-0.9,40.2,0,535,535,2992
1984,51,f) 5,4201,4458,44409,44796,160,3.3,855,17.7,8223,1037,7186,2.3,18.4,8996,4494,4502,10,20.1,-773,-1.7,36.8,0,432,433,1984
1984,51,g) 6 to 10,7937,9394,109238,108446,429,4.3,1405,14.2,21233,3807,17426,3.5,19.6,19648,8262,11386,7.6,18.1,1585,1.5,36.2,0,688,706,4201
1984,51,l) Left Censored,34866,52076,1301166,1277567,2335,4.4,5144,9.6,185687,47357,138330,3.7,14.5,138489,52956,85533,4.1,10.8,47198,3.7,21.6,0,2209,2212,17358
1984,53,a) 0,11649,11710,58596,29396,11634,198.7,0,0,58401,58401,0,198.7,198.7,0,0,0,0,0,58401,198.7,0,0,,,
1984,53,b) 1,7638,7794,51705,53960,47,0.5,2162,24.3,15262,980,14282,1.8,28.3,19772,9644,10128,17.9,36.6,-4510,-8.3,56.6,0,1586,1586,7177
1984,53,c) 2,6358,6592,52201,52820,296,4.1,1341,18.8,12279,1705,10574,3.2,23.2,13517,7305,6212,13.8,25.6,-1238,-2.4,46.4,0,1009,1009,5560
1984,53,d) 3,5494,5724,48011,47995,258,4.3,939,15.5,10111,902,9209,1.9,21.1,10079,4473,5606,9.3,21,32,0.1,42,0,686,688,3583
1984,53,e) 4,5212,5431,41656,40930,233,4.1,820,14.3,9582,1870,7712,4.6,23.4,8129,3984,4145,9.7,19.9,1453,3.5,39.8,0,579,579,3016
1984,53,f) 5,4709,4917,35760,35651,256,5,701,13.7,7626,906,6720,2.5,21.4,7407,3474,3933,9.7,20.8,219,0.6,41.6,0,507,507,2506
1984,53,g) 6 to 10,8956,10211,94750,94771,580,5.5,1180,11.3,17921,2656,15265,2.8,18.9,17962,6513,11449,6.9,19,-41,-0.1,37.8,0,761,762,3919
1984,53,l) Left Censored,30680,43124,904750,897029,1854,4.2,3371,7.7,132375,32503,99872,3.6,14.8,116933,32622,84311,3.6,13,15442,1.8,26,0,1786,1791,10034
1984,54,a) 0,2700,2711,12645,6323,2710,199.9,0,0,12644,12644,0,200,200,0,0,0,0,0,12644,200,0,0,,,
1984,54,b) 1,1662,1688,11161,11985,5,0.2,708,34.4,3183,13,3170,0.1,26.6,4831,3294,1537,27.5,40.3,-1648,-13.7,53.2,0,454,454,2228
1984,54,c) 2,1596,1631,15008,15401,43,2.3,475,25.6,2950,267,2683,1.7,19.2,3736,2388,1348,15.5,24.3,-786,-5.1,38.4,0,289,289,1245
1984,54,d) 3,1391,1432,12155,13022,39,2.4,350,21.9,2249,212,2037,1.6,17.3,3982,1581,2401,12.1,30.6,-1733,-13.3,34.6,0,210,210,829
1984,54,e) 4,1204,1271,9429,9750,59,4.2,296,21.2,1462,238,1224,2.4,15,2104,1191,913,12.2,21.6,-642,-6.6,30,0,160,160,698
1984,54,f) 5,1225,1291,9575,9664,57,4.1,266,19,1815,293,1522,3,18.8,1993,1042,951,10.8,20.6,-178,-1.8,37.6,0,160,160,635
1984,54,g) 6 to 10,2386,2771,24790,25365,135,4.6,442,15,4116,880,3236,3.5,16.2,5266,2423,2843,9.6,20.8,-1150,-4.6,32.4,0,219,219,1310
1984,54,l) Left Censored,12526,16919,329724,330409,654,3.7,1973,11.2,41247,11189,30058,3.4,12.5,42616,17944,24672,5.4,12.9,-1369,-0.4,25,0,774,779,4622
1984,55,a) 0,8996,9043,48073,24133,8996,199,0,0,47880,47880,0,198.4,198.4,0,0,0,0,0,47880,198.4,0,0,,,
1984,55,b) 1,5721,5842,41235,40267,44,0.7,1463,22.2,11937,929,11008,2.3,29.6,10001,5760,4241,14.3,24.8,1936,4.8,49.6,0,1045,1045,3958
1984,55,c) 2,5164,5360,41184,40908,202,3.5,932,16.2,9058,1644,7414,4,22.1,8505,4513,3992,11,20.8,553,1.3,41.6,0,691,692,3429
1984,55,d) 3,4664,4834,41499,41798,173,3.4,732,14.3,7398,1026,6372,2.5,17.7,7995,4196,3799,10,19.1,-597,-1.4,35.4,0,504,506,2118
